,bldg_id,upgrade,weight,applicability,in.sqft,in.ahs_region,in.ashrae_iecc_climate_zone_2004,in.ashrae_iecc_climate_zone_2004_2_a_split,in.bathroom_spot_vent_hour,in.bedrooms,in.building_america_climate_zone,in.cec_climate_zone,in.ceiling_fan,in.census_division,in.census_division_recs,in.census_region,in.city,in.clothes_dryer,in.clothes_washer,in.clothes_washer_presence,in.cooking_range,in.cooling_setpoint,in.cooling_setpoint_has_offset,in.cooling_setpoint_offset_magnitude,in.cooling_setpoint_offset_period,in.corridor,in.county,in.county_and_puma,in.dehumidifier,in.dishwasher,in.door_area,in.doors,in.ducts,in.eaves,in.electric_vehicle,in.emissions_electricity_folders,in.emissions_electricity_units,in.emissions_electricity_values_or_filepaths,in.emissions_fossil_fuel_units,in.emissions_fuel_oil_values,in.emissions_natural_gas_values,in.emissions_propane_values,in.emissions_scenario_names,in.emissions_types,in.emissions_wood_values,in.federal_poverty_level,in.generation_and_emissions_assessment_region,in.geometry_attic_type,in.geometry_building_horizontal_location_mf,in.geometry_building_horizontal_location_sfa,in.geometry_building_level_mf,in.geometry_building_number_units_mf,in.geometry_building_number_units_sfa,in.geometry_building_type_acs,in.geometry_building_type_height,in.geometry_building_type_recs,in.geometry_floor_area,in.geometry_floor_area_bin,in.geometry_foundation_type,in.geometry_garage,in.geometry_stories,in.geometry_stories_low_rise,in.geometry_story_bin,in.geometry_wall_exterior_finish,in.geometry_wall_type,in.has_pv,in.heating_fuel,in.heating_setpoint,in.heating_setpoint_has_offset,in.heating_setpoint_offset_magnitude,in.heating_setpoint_offset_period,in.holiday_lighting,in.hot_water_distribution,in.hot_water_fixtures,in.hvac_cooling_efficiency,in.hvac_cooling_partial_space_conditioning,in.hvac_cooling_type,in.hvac_has_ducts,in.hvac_has_shared_system,in.hvac_has_zonal_electric_heating,in.hvac_heating_efficiency,in.hvac_heating_type,in.hvac_heating_type_and_fuel,in.hvac_secondary_heating_efficiency,in.hvac_secondary_heating_type_and_fuel,in.hvac_shared_efficiencies,in.hvac_system_is_faulted,in.hvac_system_single_speed_ac_airflow,in.hvac_system_single_speed_ac_charge,in.hvac_system_single_speed_ashp_airflow,in.hvac_system_single_speed_ashp_charge,in.income,in.income_recs_2015,in.income_recs_2020,in.infiltration,in.insulation_ceiling,in.insulation_floor,in.insulation_foundation_wall,in.insulation_rim_joist,in.insulation_roof,in.insulation_slab,in.insulation_wall,in.interior_shading,in.iso_rto_region,in.lighting,in.lighting_interior_use,in.lighting_other_use,in.location_region,in.mechanical_ventilation,in.misc_extra_refrigerator,in.misc_freezer,in.misc_gas_fireplace,in.misc_gas_grill,in.misc_gas_lighting,in.misc_hot_tub_spa,in.misc_pool,in.misc_pool_heater,in.misc_pool_pump,in.misc_well_pump,in.natural_ventilation,in.neighbors,in.occupants,in.orientation,in.overhangs,in.plug_load_diversity,in.plug_loads,in.puma,in.puma_metro_status,in.pv_orientation,in.pv_system_size,in.radiant_barrier,in.range_spot_vent_hour,in.reeds_balancing_area,in.refrigerator,in.roof_material,in.schedules,in.simulation_control_run_period_begin_day_of_month,in.simulation_control_run_period_begin_month,in.simulation_control_run_period_calendar_year,in.simulation_control_run_period_end_day_of_month,in.simulation_control_run_period_end_month,in.simulation_control_timestep,in.solar_hot_water,in.state,in.tenure,in.units_represented,in.usage_level,in.vacancy_status,in.vintage,in.vintage_acs,in.water_heater_efficiency,in.water_heater_fuel,in.water_heater_in_unit,in.weather_file_city,in.weather_file_latitude,in.weather_file_longitude,in.window_areas,in.windows,out.electricity.ceiling_fan.energy_consumption.kwh,out.electricity.clothes_dryer.energy_consumption.kwh,out.electricity.clothes_washer.energy_consumption.kwh,out.electricity.cooling_fans_pumps.energy_consumption.kwh,out.electricity.cooling.energy_consumption.kwh,out.electricity.dishwasher.energy_consumption.kwh,out.electricity.freezer.energy_consumption.kwh,out.electricity.heating_fans_pumps.energy_consumption.kwh,out.electricity.heating_hp_bkup.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.hot_tub_heater.energy_consumption.kwh,out.electricity.hot_tub_pump.energy_consumption.kwh,out.electricity.hot_water.energy_consumption.kwh,out.electricity.lighting_exterior.energy_consumption.kwh,out.electricity.lighting_garage.energy_consumption.kwh,out.electricity.lighting_interior.energy_consumption.kwh,out.electricity.mech_vent.energy_consumption.kwh,out.electricity.plug_loads.energy_consumption.kwh,out.electricity.pool_heater.energy_consumption.kwh,out.electricity.pool_pump.energy_consumption.kwh,out.electricity.pv.energy_consumption.kwh,out.electricity.range_oven.energy_consumption.kwh,out.electricity.refrigerator.energy_consumption.kwh,out.electricity.well_pump.energy_consumption.kwh,out.fuel_oil.heating_hp_bkup.energy_consumption.kwh,out.fuel_oil.heating.energy_consumption.kwh,out.fuel_oil.hot_water.energy_consumption.kwh,out.natural_gas.clothes_dryer.energy_consumption.kwh,out.natural_gas.fireplace.energy_consumption.kwh,out.natural_gas.grill.energy_consumption.kwh,out.natural_gas.heating_hp_bkup.energy_consumption.kwh,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.hot_tub_heater.energy_consumption.kwh,out.natural_gas.hot_water.energy_consumption.kwh,out.natural_gas.lighting.energy_consumption.kwh,out.natural_gas.pool_heater.energy_consumption.kwh,out.natural_gas.range_oven.energy_consumption.kwh,out.propane.clothes_dryer.energy_consumption.kwh,out.propane.heating_hp_bkup.energy_consumption.kwh,out.propane.heating.energy_consumption.kwh,out.propane.hot_water.energy_consumption.kwh,out.propane.range_oven.energy_consumption.kwh,out.site_energy.net.energy_consumption.kwh,out.site_energy.total.energy_consumption.kwh,out.electricity.net.energy_consumption.kwh,out.electricity.total.energy_consumption.kwh,out.fuel_oil.total.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,out.propane.total.energy_consumption.kwh,out.emissions.electricity.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,out.emissions.fuel_oil.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,out.emissions.natural_gas.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,out.emissions.propane.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,out.emissions.electricity.lrmer_low_re_cost_15_2025_start.co2e_kg,out.emissions.fuel_oil.lrmer_low_re_cost_15_2025_start.co2e_kg,out.emissions.natural_gas.lrmer_low_re_cost_15_2025_start.co2e_kg,out.emissions.propane.lrmer_low_re_cost_15_2025_start.co2e_kg,out.emissions.electricity.lrmer_low_re_cost_25_2025_start.co2e_kg,out.emissions.fuel_oil.lrmer_low_re_cost_25_2025_start.co2e_kg,out.emissions.natural_gas.lrmer_low_re_cost_25_2025_start.co2e_kg,out.emissions.propane.lrmer_low_re_cost_25_2025_start.co2e_kg,out.emissions.electricity.lrmer_mid_case_15_2025_start.co2e_kg,out.emissions.fuel_oil.lrmer_mid_case_15_2025_start.co2e_kg,out.emissions.natural_gas.lrmer_mid_case_15_2025_start.co2e_kg,out.emissions.propane.lrmer_mid_case_15_2025_start.co2e_kg,out.emissions.all_fuels.lrmer_95_decarb_by_2035_15_2025_start.co2e_kg,out.emissions.all_fuels.lrmer_low_re_cost_15_2025_start.co2e_kg,out.emissions.all_fuels.lrmer_low_re_cost_25_2025_start.co2e_kg,out.emissions.all_fuels.lrmer_mid_case_15_2025_start.co2e_kg
400,19637,0,242.1310127,TRUE,1220,"CBSA Boston-Cambridge-Newton, MA-NH",5A,5A,Hour22,3,Cold,None,None,New England,New England,Northeast,"MA, Lawrence","Gas, 100% Usage","EnergyStar, 100% Usage",Yes,"Electric, 100% Usage",70F,No,0F,None,Not Applicable,G2500090,"G2500090, G25000701",None,"290 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"20% Leakage, R-4",2 ft,None,"data/cambium/LRMER_MidCase_15_2025start,data/cambium/LRMER_LowRECost_15_2025start,data/cambium/LRMER_95DecarbBy2035_15_2025start,data/cambium/LRMER_LowRECost_25_2025start","kg/MWh,kg/MWh,kg/MWh,kg/MWh","/lib/resources/data/cambium/LRMER_MidCase_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_95DecarbBy2035_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_25_2025start/NEWEc.csv","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0",400%+,NEWEc,Vented Attic,None,None,None,None,None,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,Slab,1 Car,1,1,<8,"Wood, Medium/Dark",Wood Frame,Yes,Natural Gas,65F,Yes,6F,Night +3h,No Exterior Use,Uninsulated,100% Usage,"AC, SEER 13",80% Conditioned,Central AC,Yes,None,No,"Fuel Furnace, 80% AFUE",Ducted Heating,Natural Gas Fuel Furnace,None,None,None,No,None,None,None,None,200000+,140000+,150000+,25 ACH50,R-38,None,None,None,"Unfinished, Uninsulated",Uninsulated,"Wood Stud, Uninsulated","Summer = 0.7, Winter = 0.85",NEISO,100% CFL,100% Usage,100% Usage,CR03,None,None,None,None,None,None,None,None,None,None,None,"Cooling Season, 7 days/wk",Left/Right at 15ft,2,Northeast,None,100%,99%,G25000701,"In metro area, not/partially in principal city",East,7.0 kWDC,No,Hour7,131,"EF 17.6, 100% Usage","Asphalt Shingles, Medium",Stochastic,1,1,2007,31,12,15,None,MA,Owner,1,Medium,Occupied,1960s,1960-79,Electric Standard,Electricity,Yes,Beverly Muni AP,42.583,-70.917,F9 B9 L9 R9,"Double, Clear, Non-metal, Air",0,35.75467054,23.4456856,253.5064756,1151.769305,91.14510277,0,628.051303,0,0,0,0,2605.694883,40.15073659,24.91104095,491.1871133,21.98033025,2085.786805,0,0,-6952.231923,405.6103609,434.0382547,0,0,0,0,475.0682045,0,0,0,25221.69628,0,0,0,0,0,0,0,0,0,0,27037.56463,33990.08963,1340.800145,8293.032068,0,25696.76449,0,494.6365828,0,5858.350936,0,804.5045816,0,5858.350936,0,688.7033567,0,5858.350936,0,791.6760822,0,5858.350936,0,6352.987519,6662.855518,6547.054293,6650.027018
481,23299,0,242.1310127,TRUE,1220,"CBSA Boston-Cambridge-Newton, MA-NH",5A,5A,Hour2,3,Cold,None,Standard Efficiency,New England,New England,Northeast,Not in a census Place,"Electric, 80% Usage","Standard, 80% Usage",Yes,"Gas, 80% Usage",72F,No,0F,None,Not Applicable,G2500090,"G2500090, G25000702",None,None,20 ft^2,Fiberglass,"10% Leakage, Uninsulated",2 ft,None,"data/cambium/LRMER_MidCase_15_2025start,data/cambium/LRMER_LowRECost_15_2025start,data/cambium/LRMER_95DecarbBy2035_15_2025start,data/cambium/LRMER_LowRECost_25_2025start","kg/MWh,kg/MWh,kg/MWh,kg/MWh","/lib/resources/data/cambium/LRMER_MidCase_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_95DecarbBy2035_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_25_2025start/NEWEc.csv","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0",400%+,NEWEc,Vented Attic,None,None,None,None,None,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,Vented Crawlspace,None,1,1,<8,"Vinyl, Light",Concrete,No,Natural Gas,70F,No,0F,None,No Exterior Use,Uninsulated,50% Usage,"Room AC, EER 9.8",40% Conditioned,Room AC,Yes,None,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,None,None,None,No,None,None,None,None,200000+,140000+,150000+,20 ACH50,R-13,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.85",NEISO,100% LED,100% Usage,100% Usage,CR03,None,None,"EF 12, National Average",None,None,None,None,None,None,None,None,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,Northwest,None,50%,99%,G25000702,"In metro area, not/partially in principal city",None,None,No,Hour17,131,"EF 17.6, 100% Usage","Asphalt Shingles, Medium",Stochastic,1,1,2007,31,12,15,None,MA,Owner,1,Low,Occupied,1960s,1960-79,Natural Gas Standard,Natural Gas,Yes,Beverly Muni AP,42.583,-70.917,F12 B12 L12 R12,"Double, Clear, Non-metal, Air, Exterior Clear Storm",40.73687873,989.7010034,36.92695482,0,455.1393717,0,319.7405374,739.1252385,0,0,0,0,0,26.96253844,0,375.1309696,21.98033025,1336.990221,0,0,0,29.60017807,434.0382547,0,0,0,0,0,0,0,0,34223.3742,0,4389.618486,0,0,864.8527276,0,0,0,0,0,44283.62482,44283.62482,4805.779406,4805.779406,0,39477.84541,0,828.3381391,0,9000.124921,0,1248.924407,0,9000.124921,0,1139.772392,0,9000.124921,0,1605.609488,0,9000.124921,0,9828.46306,10249.04933,10139.89731,10605.73441
1504,71673,0,242.1310127,TRUE,1220,"CBSA Boston-Cambridge-Newton, MA-NH",5A,5A,Hour1,3,Cold,None,Standard Efficiency,New England,New England,Northeast,Not in a census Place,"Gas, 100% Usage","EnergyStar, 100% Usage",Yes,"Propane, 100% Usage",70F,Yes,2F,Night Setback +1h,Not Applicable,G2500090,"G2500090, G25001300",None,"318 Rated kWh, 100% Usage",20 ft^2,Fiberglass,"0% Leakage, Uninsulated",2 ft,None,"data/cambium/LRMER_MidCase_15_2025start,data/cambium/LRMER_LowRECost_15_2025start,data/cambium/LRMER_95DecarbBy2035_15_2025start,data/cambium/LRMER_LowRECost_25_2025start","kg/MWh,kg/MWh,kg/MWh,kg/MWh","/lib/resources/data/cambium/LRMER_MidCase_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_95DecarbBy2035_15_2025start/NEWEc.csv,/lib/resources/data/cambium/LRMER_LowRECost_25_2025start/NEWEc.csv","lb/MBtu,lb/MBtu,lb/MBtu,lb/MBtu","195.9,195.9,195.9,195.9","147.3,147.3,147.3,147.3","177.8,177.8,177.8,177.8","LRMER_MidCase_15_2025start,LRMER_LowRECost_15_2025start,LRMER_95DecarbBy2035_15_2025start,LRMER_LowRECost_25_2025start","CO2e,CO2e,CO2e,CO2e","200.0,200.0,200.0,200.0",100-150%,NEWEc,Vented Attic,None,None,None,None,None,Single-Family Detached,Single-Family Detached,Single-Family Detached,1000-1499,0-1499,Heated Basement,None,1,1,<8,None,Concrete,No,Natural Gas,68F,No,0F,None,No Exterior Use,Uninsulated,100% Usage,"AC, SEER 15",100% Conditioned,Central AC,Yes,None,No,"Fuel Furnace, 92.5% AFUE",Ducted Heating,Natural Gas Fuel Furnace,None,None,None,No,None,None,None,None,25000-29999,20000-39999,20000-39999,20 ACH50,R-19,Uninsulated,Uninsulated,Uninsulated,"Unfinished, Uninsulated",None,"CMU, 6-in Hollow, Uninsulated","Summer = 0.7, Winter = 0.85",NEISO,100% CFL,100% Usage,100% Usage,CR03,None,None,None,None,None,None,None,None,None,None,None,"Cooling Season, 7 days/wk",Left/Right at 15ft,4,North,None,100%,99%,G25001300,"In metro area, not/partially in principal city",None,None,No,Hour12,131,"EF 17.6, 100% Usage","Tile, Concrete",Stochastic,1,1,2007,31,12,15,None,MA,Owner,1,Medium,Occupied,1960s,1960-79,Natural Gas Standard,Natural Gas,Yes,Beverly Muni AP,42.583,-70.917,F9 B9 L9 R9,"Single, Clear, Non-metal",40.73687873,58.02807186,37.80616803,66.82020396,1234.415347,171.739647,0,504.0822404,0,0,0,0,0,40.15073659,0,491.1871133,21.98033025,2673.687372,0,0,0,36.92695482,434.0382547,0,0,0,0,770.483843,0,0,0,23364.21184,0,7001.174791,0,0,0,0,0,0,0,1080.846106,38028.90204,38028.90204,5811.892389,5811.892389,0,31135.87048,1080.846106,1015.038573,0,7098.36316,297.4568044,1519.860572,0,7098.36316,297.4568044,1403.595323,0,7098.36316,297.4568044,1946.865172,0,7098.36316,297.4568044,8410.858537,8915.680537,8799.415287,9342.685136
